funded_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,term,grade,emp_title_2,emp_length_2,home_ownership,verification_status,issue_d_2,purpose_2,addr_state,time,pub_rec_2,Default
20000.0,8.99,140000.0,11.49,0.0,0.0,19.0,17769.0,40.5,52.0,0.0,20906.12859, 36 months,B,5,0,MORTGAGE,Source Verified,2,0,CA,8127.0,0,0
10000.0,11.55,60000.0,14.3,0.0,2.0,12.0,10242.0,65.2,29.0,9368.31,1094.48, 60 months,B,5,2,RENT,Source Verified,0,1,MI,5205.0,0,0
2750.0,13.56,64000.0,5.19,0.0,0.0,4.0,3684.0,76.8,6.0,2573.7,231.64, 36 months,C,5,2,RENT,Not Verified,3,1,NY,3379.0,0,0
25000.0,7.91,93000.0,21.85,0.0,0.0,9.0,29995.0,60.4,25.0,0.0,7133.01, 36 months,A,5,0,OWN,Not Verified,2,1,OH,7274.0,0,1
25000.0,8.81,53500.0,34.31,0.0,0.0,16.0,12436.0,15.7,23.0,23777.03,1567.23, 36 months,A,5,1,MORTGAGE,Not Verified,3,0,TN,4962.0,0,0
12000.0,14.99,70000.0,34.61,0.0,2.0,6.0,6148.0,82.0,25.0,3887.07,10804.19, 36 months,C,5,1,OWN,Source Verified,3,0,TX,6849.0,0,0
27000.0,16.55,111000.0,7.41,0.0,0.0,12.0,3675.0,44.5,23.0,12043.77,25878.65, 60 months,D,5,2,RENT,Source Verified,3,2,NJ,6301.0,0,0
22025.0,14.49,84000.0,22.61,0.0,1.0,9.0,2654.0,31.8,25.0,0.0,9137.47, 36 months,C,5,1,MORTGAGE,Source Verified,2,0,PA,11353.0,1,1
8500.0,10.75,35000.0,34.74,0.0,0.0,22.0,9865.0,22.9,26.0,0.0,4834.19, 36 months,B,5,2,RENT,Not Verified,2,0,NJ,5419.0,0,1
15000.0,6.11,52000.0,18.05,0.0,1.0,8.0,14889.0,43.3,27.0,12294.01,3189.38, 36 months,A,5,0,MORTGAGE,Not Verified,1,1,IL,5631.0,1,0
11000.0,22.35,65000.0,17.56,0.0,0.0,14.0,12934.0,67.7,15.0,10561.52,878.33, 36 months,D,5,1,MORTGAGE,Verified,3,0,NC,5235.0,1,0
28000.0,10.47,87000.0,20.11,0.0,0.0,17.0,7609.0,12.6,26.0,25809.99,3714.38, 60 months,B,5,2,MORTGAGE,Not Verified,1,0,TX,5966.0,0,0
15000.0,9.16,90000.0,17.21,0.0,1.0,17.0,6325.0,17.9,26.0,0.0,17009.70104, 36 months,B,5,1,MORTGAGE,Not Verified,1,0,KY,5266.0,0,0
30000.0,11.99,65000.0,18.11,0.0,0.0,11.0,19824.0,87.3,16.0,2565.93,1688.59, 60 months,E,5,0,MORTGAGE,Verified,3,1,CA,5419.0,0,0
4500.0,18.94,32000.0,11.63,0.0,0.0,7.0,6076.0,86.8,17.0,3811.84,1149.0, 36 months,D,5,2,RENT,Not Verified,1,0,NY,4932.0,0,0
30000.0,16.14,110000.0,16.27,0.0,0.0,19.0,40765.0,45.0,43.0,2565.93,2180.83, 36 months,C,5,1,RENT,Not Verified,3,2,CA,7489.0,0,0
20000.0,19.53,60000.0,29.14,0.0,2.0,11.0,9211.0,18.8,48.0,0.0,21695.44, 36 months,D,5,2,MORTGAGE,Verified,2,0,FL,9861.0,0,0
12000.0,7.89,87000.0,8.76,0.0,0.0,11.0,17476.0,47.7,12.0,0.0,13235.61259, 36 months,A,5,0,MORTGAGE,Source Verified,3,2,NY,3683.0,0,0
3000.0,5.32,68000.0,25.22,0.0,0.0,9.0,17498.0,76.4,16.0,179.29,3070.13, 36 months,A,5,0,RENT,Not Verified,1,2,HI,6393.0,0,0
4650.0,13.67,150000.0,18.64,0.0,2.0,24.0,25468.0,62.3,36.0,0.0,1574.84, 36 months,C,5,2,MORTGAGE,Source Verified,2,0,MD,6970.0,0,1
16000.0,11.49,66000.0,1.54,0.0,0.0,4.0,11944.0,57.7,12.0,0.0,18427.71465, 36 months,B,5,1,RENT,Source Verified,3,1,WA,3532.0,0,0
16000.0,14.46,50688.0,8.66,0.0,2.0,11.0,5164.0,7.8,20.0,0.0,7780.62, 60 months,C,0,1,OWN,Not Verified,3,0,MI,5905.0,1,1
35000.0,15.99,111280.0,13.72,0.0,0.0,21.0,35185.0,45.8,34.0,0.0,6188.25, 60 months,C,5,1,RENT,Source Verified,3,1,NY,4444.0,0,0
17600.0,17.27,40000.0,8.91,0.0,0.0,5.0,10729.0,76.6,11.0,620.72,22011.33, 36 months,D,5,2,MORTGAGE,Not Verified,2,0,WA,5966.0,0,0
3625.0,7.89,33000.0,5.16,0.0,0.0,16.0,2348.0,17.8,20.0,0.0,3734.28, 36 months,A,5,2,RENT,Source Verified,2,1,TN,3562.0,0,0
10900.0,17.57,45000.0,13.51,0.0,2.0,11.0,1040.0,7.0,26.0,0.0,13928.498590000001, 60 months,D,5,2,OWN,Source Verified,3,0,NY,6696.0,2,0
10000.0,14.47,106000.0,20.31,0.0,1.0,12.0,3895.0,17.9,26.0,8618.0,2056.38, 36 months,C,5,1,MORTGAGE,Source Verified,0,1,MO,5600.0,0,0
28000.0,19.99,90000.0,6.09,0.0,1.0,10.0,7567.0,54.8,26.0,0.0,6188.25, 60 months,E,5,1,MORTGAGE,Not Verified,2,2,CA,9011.0,0,0
12000.0,11.98,110000.0,13.44,0.0,0.0,15.0,4965.0,19.9,32.0,10461.96,2660.21, 60 months,B,5,1,MORTGAGE,Source Verified,2,2,TX,8096.0,0,0
24000.0,11.99,105000.0,20.81,0.0,1.0,15.0,36703.0,73.3,36.0,0.0,11224.74, 60 months,C,5,2,RENT,Verified,1,0,NJ,6150.0,0,1
30000.0,15.77,132000.0,27.15,0.0,2.0,25.0,11162.0,65.1,46.0,0.0,20260.39, 36 months,D,5,2,MORTGAGE,Source Verified,2,1,WA,9253.0,0,1
23100.0,10.49,93000.0,34.41,0.0,0.0,11.0,252.0,0.5,46.0,12666.89,15374.94, 60 months,B,5,1,OWN,Source Verified,3,0,TX,13848.0,0,0
8425.0,11.53,55000.0,29.27,0.0,0.0,9.0,30329.0,77.2,18.0,0.0,9995.113864, 36 months,B,5,1,OWN,Not Verified,3,1,MA,11719.0,0,0
8000.0,11.44,90000.0,14.88,0.0,0.0,18.0,8910.0,57.0,19.0,2502.92,6842.91, 36 months,B,5,2,RENT,Not Verified,3,1,IN,6484.0,0,0
25000.0,8.39,66000.0,25.59,0.0,2.0,19.0,11162.0,70.0,44.0,0.0,6812.13, 60 months,B,5,0,MORTGAGE,Verified,2,1,NC,10684.0,0,1
3500.0,13.59,60000.0,2.87,0.0,1.0,7.0,3544.0,37.3,10.0,1282.66,2561.45, 36 months,C,5,1,OWN,Source Verified,3,2,IN,5113.0,0,0
25000.0,7.84,128000.0,12.2,0.0,0.0,12.0,15688.0,52.1,15.0,21868.16,3896.96, 36 months,A,5,2,MORTGAGE,Not Verified,0,0,AL,7000.0,0,0
15000.0,5.31,60000.0,16.08,0.0,0.0,17.0,21871.0,23.7,21.0,12266.94,3152.77, 36 months,A,0,1,OWN,Not Verified,1,1,MA,8950.0,0,0
20000.0,22.45,70715.0,21.17,0.0,1.0,7.0,7533.0,47.1,12.0,11051.23,19537.79, 60 months,E,5,2,MORTGAGE,Not Verified,2,0,FL,10472.0,0,0
13475.0,16.14,66000.0,12.3,0.0,2.0,18.0,20243.0,30.3,31.0,2565.93,5651.06, 60 months,C,0,1,MORTGAGE,Source Verified,0,2,CA,5478.0,0,0
6000.0,7.84,130000.0,21.88,0.0,0.0,14.0,40997.0,58.3,29.0,5400.64,747.71, 36 months,A,5,1,MORTGAGE,Not Verified,0,0,IL,9011.0,0,0
10000.0,19.92,30000.0,1.0,0.0,1.0,2.0,104.0,4.7,7.0,9586.13,731.39, 36 months,D,5,2,RENT,Source Verified,3,2,TX,12663.0,0,0
1200.0,18.94,43000.0,14.4,0.0,0.0,21.0,1628.0,20.1,22.0,339.27,952.6, 36 months,D,5,1,RENT,Not Verified,1,2,IL,3409.0,0,0
6500.0,12.74,100000.0,32.4,0.0,0.0,17.0,10834.0,20.6,36.0,1864.14,5885.49, 36 months,C,5,2,MORTGAGE,Not Verified,3,1,TX,7214.0,0,0
28800.0,19.42,102000.0,17.84,0.0,0.0,17.0,19028.0,87.0,22.0,25704.39,7535.72, 60 months,D,5,2,MORTGAGE,Source Verified,2,0,AZ,4962.0,0,0
30000.0,7.84,100000.0,18.11,0.0,0.0,11.0,11162.0,57.9,48.0,27759.79,2780.97, 36 months,A,5,1,MORTGAGE,Verified,0,1,FL,8766.0,0,0
24000.0,7.59,125000.0,11.38,0.0,0.0,14.0,18208.0,23.5,43.0,0.0,25426.10186, 36 months,A,0,1,MORTGAGE,Not Verified,3,0,CA,5966.0,0,0
13000.0,6.11,88800.0,19.26,0.0,0.0,16.0,9312.0,8.5,35.0,10994.94,2372.43, 36 months,A,5,1,MORTGAGE,Not Verified,0,2,OH,5997.0,0,0
18000.0,22.39,52000.0,16.18,0.0,0.0,13.0,12658.0,53.9,14.0,11716.82,14510.67, 60 months,E,5,2,OWN,Not Verified,3,0,FL,2405.0,0,0
14525.0,13.99,50000.0,15.08,0.0,0.0,11.0,28933.0,84.8,20.0,0.0,17013.38666, 36 months,C,3,2,MORTGAGE,Source Verified,2,1,PA,12967.0,0,0
2300.0,5.32,75000.0,4.17,0.0,0.0,11.0,3225.0,6.9,17.0,543.05,1941.25, 36 months,A,0,1,MORTGAGE,Not Verified,3,2,NY,16346.0,0,0
7000.0,6.11,79992.0,1.56,0.0,0.0,6.0,8063.0,15.0,9.0,5737.16,1490.79, 36 months,A,3,2,RENT,Not Verified,1,0,CA,1795.0,0,0
7000.0,14.99,72000.0,22.43,0.0,0.0,19.0,14655.0,52.3,28.0,0.0,4846.77, 36 months,C,0,1,OWN,Source Verified,3,0,IL,15585.0,1,1
12000.0,12.74,60000.0,20.74,0.0,1.0,10.0,9476.0,35.2,13.0,0.0,4184.33, 36 months,C,5,2,OWN,Source Verified,3,0,IL,2648.0,0,1
3950.0,10.47,35000.0,20.27,0.0,0.0,7.0,1145.0,11.9,11.0,674.63,3345.48, 36 months,B,5,1,MORTGAGE,Source Verified,0,2,CA,2953.0,1,0
18000.0,17.99,57000.0,30.53,0.0,0.0,16.0,15911.0,49.4,27.0,0.0,20645.00837, 60 months,D,5,2,MORTGAGE,Not Verified,3,0,VA,5662.0,0,0
9650.0,21.49,45000.0,18.09,0.0,0.0,19.0,5394.0,10.7,33.0,0.0,7674.48, 36 months,D,5,2,OWN,Source Verified,3,2,FL,9162.0,0,1
13475.0,14.49,66000.0,23.91,0.0,0.0,14.0,5303.0,8.0,36.0,0.0,6188.25, 36 months,C,5,2,MORTGAGE,Verified,3,0,RI,9922.0,0,1
10000.0,7.89,52000.0,15.88,0.0,2.0,12.0,7426.0,15.6,25.0,0.0,10986.71576, 36 months,A,5,1,RENT,Not Verified,1,0,OH,9162.0,1,0
3600.0,14.49,70000.0,17.06,0.0,0.0,8.0,7661.0,74.4,25.0,597.59,3835.1, 36 months,C,5,1,MORTGAGE,Verified,3,2,PA,8858.0,0,0
5000.0,10.99,150000.0,9.21,0.0,0.0,17.0,4466.0,5.5,36.0,0.0,5536.104169, 36 months,B,5,2,RENT,Source Verified,3,2,TX,5936.0,0,0
5975.0,22.39,32000.0,13.39,0.0,2.0,13.0,1101.0,13.1,29.0,0.0,7249.406118000001, 36 months,E,5,2,RENT,Verified,3,0,WA,6362.0,2,0
30000.0,10.08,120290.0,13.13,0.0,0.0,11.0,22807.0,28.0,40.0,26353.5,4812.15, 36 months,B,3,1,MORTGAGE,Source Verified,0,0,IN,7580.0,0,0
2400.0,7.91,70000.0,23.97,0.0,0.0,6.0,4206.0,42.1,24.0,0.0,2494.6, 36 months,A,5,2,MORTGAGE,Not Verified,2,2,LA,10776.0,0,0
35000.0,13.49,130000.0,10.8,0.0,2.0,14.0,24368.0,41.3,33.0,0.0,6188.25, 36 months,C,5,2,MORTGAGE,Source Verified,3,0,TX,5813.0,0,0
15000.0,19.99,50000.0,29.28,0.0,0.0,15.0,28465.0,44.8,19.0,9321.81,11986.53, 60 months,D,5,1,MORTGAGE,Not Verified,3,0,GA,7611.0,0,0
12000.0,10.99,50000.0,9.77,0.0,1.0,5.0,3871.0,32.5,16.0,0.0,13793.326959999999, 36 months,B,5,1,RENT,Source Verified,3,2,MN,12359.0,1,0
28000.0,12.99,97000.0,19.32,0.0,0.0,17.0,11162.0,57.9,27.0,0.0,6188.25, 36 months,C,5,1,MORTGAGE,Not Verified,2,0,NY,6331.0,0,0
20200.0,18.06,26500.0,17.66,0.0,1.0,8.0,10728.0,42.6,10.0,14120.72,9461.04, 36 months,D,5,2,RENT,Verified,3,2,NY,3197.0,0,0
2000.0,14.65,33000.0,2.98,0.0,0.0,9.0,2414.0,96.6,11.0,0.0,2480.498781, 36 months,C,5,2,RENT,Verified,3,2,NY,3440.0,0,0
6000.0,14.99,45000.0,4.19,0.0,1.0,6.0,6518.0,33.1,9.0,1943.38,5382.68, 36 months,C,5,1,RENT,Verified,3,0,IL,4109.0,0,0
10000.0,16.99,57000.0,25.94,0.0,0.0,8.0,7895.0,82.2,31.0,0.0,11731.18, 60 months,D,1,2,MORTGAGE,Not Verified,3,2,VA,8553.0,0,0
25000.0,11.99,65000.0,13.33,0.0,1.0,9.0,9712.0,37.6,28.0,21118.17,6655.23, 60 months,B,5,2,MORTGAGE,Source Verified,3,0,LA,5023.0,0,0
16275.0,8.46,61000.0,39.97,0.0,0.0,17.0,3719.0,9.7,43.0,14253.03,2559.7, 36 months,A,0,1,MORTGAGE,Not Verified,0,0,TX,5509.0,1,0
35000.0,11.99,96000.0,18.99,0.0,0.0,13.0,23405.0,78.5,20.0,2565.93,2019.31, 60 months,E,5,0,MORTGAGE,Source Verified,3,0,CA,8431.0,0,0
20000.0,9.92,95000.0,16.22,0.0,0.0,5.0,25150.0,53.3,17.0,14505.52,7079.58, 36 months,B,5,0,MORTGAGE,Source Verified,3,1,KS,13971.0,0,0
35000.0,6.67,75000.0,18.11,0.0,0.0,24.0,36814.0,42.8,47.0,2565.93,5364.18, 36 months,A,5,0,MORTGAGE,Not Verified,0,0,CT,9406.0,0,0
13000.0,7.84,45000.0,19.28,0.0,0.0,6.0,11140.0,28.1,9.0,10871.72,2433.02, 36 months,A,5,1,RENT,Not Verified,0,1,FL,2344.0,0,0
12000.0,12.29,75000.0,21.34,0.0,0.0,11.0,3020.0,75.5,30.0,4617.59,10939.6, 60 months,C,5,2,RENT,Not Verified,3,2,NH,5936.0,0,0
8225.0,12.99,42120.0,25.19,0.0,0.0,16.0,13195.0,70.6,23.0,0.0,9396.352387, 36 months,C,5,0,OWN,Verified,1,2,LA,5054.0,0,0
25000.0,16.14,38000.0,5.94,0.0,0.0,4.0,5807.0,42.1,12.0,24168.2,1851.88, 60 months,C,5,2,MORTGAGE,Not Verified,0,0,TX,3167.0,1,0
20000.0,7.89,72000.0,29.37,0.0,1.0,13.0,9752.0,58.7,20.0,0.0,22410.60329, 36 months,A,5,2,MORTGAGE,Source Verified,3,0,FL,6362.0,1,0
10000.0,10.78,130000.0,14.98,0.0,1.0,23.0,5469.0,9.7,53.0,0.0,10436.47, 36 months,B,5,1,MORTGAGE,Source Verified,2,2,MI,6362.0,1,0
20000.0,10.99,98000.0,4.4,0.0,0.0,13.0,4188.0,24.1,36.0,7454.86,17812.54, 60 months,B,5,0,RENT,Not Verified,3,0,TX,5539.0,0,0
5000.0,11.55,75000.0,15.86,0.0,0.0,12.0,18104.0,44.8,17.0,4157.87,1151.79, 36 months,B,0,1,MORTGAGE,Not Verified,1,2,AL,9557.0,0,0
14000.0,15.99,78400.0,23.48,0.0,0.0,8.0,14323.0,89.5,26.0,0.0,18241.95424, 60 months,C,5,2,RENT,Not Verified,3,0,NE,6028.0,0,0
8000.0,8.99,50000.0,14.67,0.0,1.0,10.0,11254.0,53.6,12.0,1495.94,7627.1, 36 months,B,4,0,RENT,Source Verified,2,0,CA,13118.0,2,0
21500.0,12.73,38000.0,17.53,0.0,0.0,7.0,25585.0,51.9,14.0,20052.89,2540.94, 60 months,B,5,1,RENT,Source Verified,0,0,FL,4840.0,0,0
19000.0,11.53,57000.0,20.61,0.0,1.0,5.0,17675.0,62.5,27.0,0.0,20817.66001, 36 months,B,5,1,RENT,Verified,3,0,TX,11202.0,0,0
35000.0,17.57,113000.0,15.1,0.0,0.0,11.0,35035.0,81.1,30.0,16460.5,6188.25, 60 months,D,5,2,MORTGAGE,Source Verified,3,0,TX,6666.0,0,0
12000.0,13.56,25000.0,10.71,0.0,0.0,8.0,9524.0,39.2,13.0,10893.49,1572.49, 36 months,C,5,0,OWN,Source Verified,0,1,AL,3075.0,0,0
25000.0,24.37,70000.0,33.45,0.0,0.0,16.0,40187.0,52.5,40.0,22511.03,4894.6, 36 months,E,5,2,RENT,Verified,0,0,TX,7854.0,0,0
14275.0,10.49,45000.0,20.8,0.0,0.0,7.0,15447.0,67.2,24.0,1815.58,14836.8, 36 months,B,5,1,MORTGAGE,Source Verified,3,0,MN,7731.0,0,0
5000.0,12.13,40000.0,9.93,0.0,1.0,11.0,7906.0,53.4,42.0,4039.74,1353.03, 36 months,B,0,1,RENT,Source Verified,1,2,NV,5447.0,0,0
14000.0,18.45,76670.0,19.38,0.0,0.0,12.0,22951.0,63.8,16.0,12786.59,2885.66, 60 months,D,5,2,MORTGAGE,Verified,1,0,OH,6484.0,1,0
15000.0,13.67,50000.0,14.07,0.0,1.0,15.0,10897.0,31.9,22.0,6708.19,13154.47, 60 months,C,5,1,MORTGAGE,Not Verified,1,1,OH,6028.0,0,0
38000.0,10.41,125000.0,16.37,0.0,2.0,24.0,27346.0,54.5,53.0,0.0,4911.98, 36 months,B,5,2,MORTGAGE,Source Verified,1,0,GA,5966.0,0,1
10000.0,14.03,50000.0,8.67,0.0,0.0,5.0,11244.0,64.3,7.0,9033.76,1854.93, 60 months,C,5,2,RENT,Source Verified,1,0,PA,5600.0,0,0
10000.0,6.07,50500.0,13.64,0.0,0.0,23.0,15926.0,26.9,37.0,7401.84,3016.74, 36 months,A,5,1,RENT,Not Verified,1,0,CA,6515.0,0,0
10000.0,8.08,50000.0,20.38,0.0,0.0,10.0,2457.0,14.9,24.0,7981.65,2516.66, 36 months,A,5,1,MORTGAGE,Not Verified,1,0,MI,3287.0,0,0
16000.0,7.34,100000.0,18.45,0.0,0.0,11.0,8502.0,6.1,52.0,13956.71,2903.37, 60 months,A,5,1,MORTGAGE,Source Verified,2,1,AZ,11049.0,0,0
15000.0,19.92,75000.0,12.72,0.0,0.0,6.0,16839.0,37.1,7.0,12246.64,4248.35, 36 months,D,5,2,RENT,Source Verified,1,0,TX,8735.0,0,0
6000.0,15.05,28000.0,30.34,0.0,0.0,7.0,6970.0,58.1,7.0,4136.25,2664.86, 36 months,C,5,2,OWN,Not Verified,3,1,FL,1979.0,0,0
15000.0,8.46,42000.0,24.77,0.0,0.0,12.0,23640.0,36.5,19.0,12755.82,2855.86, 36 months,A,5,1,RENT,Not Verified,0,1,CA,9131.0,0,0
11500.0,16.46,29000.0,15.15,0.0,1.0,6.0,3016.0,28.7,8.0,10452.84,2265.1, 60 months,C,5,1,MORTGAGE,Source Verified,1,2,GA,5875.0,1,0
30000.0,9.49,66000.0,6.88,0.0,0.0,9.0,8663.0,77.3,26.0,0.0,7258.87, 36 months,B,5,1,MORTGAGE,Verified,3,0,LA,7000.0,0,1
20000.0,9.43,53000.0,15.94,0.0,1.0,14.0,18680.0,56.1,25.0,17564.7,3809.4, 60 months,B,5,1,RENT,Source Verified,1,0,VA,10745.0,0,0
4025.0,16.91,58000.0,36.79,0.0,0.0,8.0,19403.0,99.0,24.0,3579.61,712.87, 36 months,C,5,1,MORTGAGE,Source Verified,0,0,WA,8735.0,0,0
15000.0,11.99,82500.0,23.35,0.0,0.0,9.0,7193.0,93.4,23.0,0.0,17933.10118, 36 months,C,5,1,MORTGAGE,Source Verified,1,0,TX,9223.0,0,0
30000.0,15.02,97781.0,39.22,0.0,0.0,12.0,26272.0,75.9,25.0,2565.93,2806.01, 60 months,C,5,2,MORTGAGE,Verified,0,0,NC,7489.0,0,0
5000.0,7.02,82000.0,24.88,0.0,1.0,11.0,4788.0,10.8,53.0,4748.89,305.96, 36 months,A,5,2,MORTGAGE,Not Verified,3,2,FL,5235.0,0,0
6000.0,15.02,70000.0,13.78,0.0,2.0,6.0,1346.0,33.6,10.0,5732.41,446.16, 36 months,C,5,2,RENT,Not Verified,0,0,NV,5205.0,0,0
31850.0,8.24,75000.0,11.71,0.0,1.0,11.0,26175.0,26.3,49.0,7774.22,28017.24, 36 months,B,5,1,OWN,Verified,3,1,IL,7092.0,0,0
35000.0,14.08,65000.0,9.64,0.0,0.0,6.0,17356.0,80.7,17.0,24923.18,14316.2, 36 months,C,5,0,RENT,Source Verified,3,0,CA,6574.0,1,0
13475.0,16.14,108000.0,2.46,0.0,2.0,8.0,7712.0,32.8,11.0,2565.93,4806.82, 60 months,C,5,2,OWN,Source Verified,0,0,FL,7274.0,0,0
13475.0,14.47,55000.0,43.9,0.0,0.0,10.0,15455.0,50.8,29.0,2565.93,5626.44, 60 months,C,0,1,RENT,Verified,0,0,AZ,4536.0,0,0
7000.0,9.16,42500.0,27.34,0.0,1.0,21.0,5982.0,18.2,41.0,0.0,7478.397226000001, 36 months,B,5,1,RENT,Source Verified,1,0,WA,9253.0,0,0
2000.0,11.05,50000.0,19.23,0.0,2.0,4.0,1599.0,55.1,24.0,1610.72,523.01, 36 months,B,5,2,RENT,Not Verified,1,2,CO,5600.0,0,0
11000.0,18.45,40000.0,12.54,0.0,1.0,6.0,12936.0,75.6,11.0,10046.63,2244.96, 60 months,D,3,1,MORTGAGE,Source Verified,1,1,IN,5205.0,1,0
15000.0,9.93,60000.0,8.32,0.0,0.0,6.0,6310.0,70.9,13.0,10485.46,5793.96, 36 months,B,1,1,RENT,Not Verified,3,1,OR,7123.0,0,0
12000.0,18.45,88000.0,32.33,0.0,0.0,24.0,11162.0,76.7,30.0,10536.02,3372.07, 60 months,D,5,1,OWN,Not Verified,3,0,TX,5174.0,0,0
10000.0,8.46,60000.0,3.42,0.0,2.0,10.0,4471.0,8.6,10.0,8503.85,1883.6, 36 months,A,5,2,RENT,Not Verified,0,1,NJ,6484.0,0,0
18000.0,23.88,78000.0,16.58,0.0,0.0,5.0,10339.0,64.6,8.0,15676.36,6667.78, 60 months,E,5,2,RENT,Not Verified,3,1,TX,4475.0,0,0
16000.0,10.49,90000.0,8.49,0.0,1.0,8.0,9661.0,50.1,16.0,0.0,17372.08827, 36 months,B,5,2,MORTGAGE,Not Verified,3,1,AR,7458.0,0,0
7000.0,16.14,92000.0,14.47,0.0,1.0,10.0,15889.0,78.3,18.0,6847.55,268.56, 36 months,C,5,1,MORTGAGE,Not Verified,3,0,CA,7214.0,0,0
10000.0,14.47,60000.0,22.4,0.0,1.0,12.0,1346.0,10.4,41.0,9534.87,1005.69, 60 months,C,5,2,MORTGAGE,Source Verified,0,0,AZ,6301.0,0,0
32000.0,19.48,76000.0,31.3,0.0,1.0,20.0,17534.0,69.6,42.0,0.0,8369.35, 36 months,E,0,1,MORTGAGE,Verified,2,0,IN,5905.0,0,1
8800.0,7.84,35000.0,38.68,0.0,0.0,13.0,22235.0,58.7,17.0,7246.43,1918.17, 36 months,A,5,2,MORTGAGE,Not Verified,1,1,TN,7184.0,0,0
10550.0,17.27,24000.0,20.25,0.0,0.0,10.0,6863.0,35.9,22.0,0.0,13622.45534, 60 months,D,5,2,OWN,Source Verified,1,1,CA,5600.0,1,0
16000.0,17.99,116375.0,19.77,0.0,1.0,14.0,12193.0,43.4,36.0,0.0,19806.182090000002, 60 months,D,5,1,MORTGAGE,Verified,3,0,NJ,5478.0,1,0
17175.0,13.58,136100.0,20.69,0.0,0.0,15.0,13734.0,29.3,41.0,15053.74,3946.14, 60 months,C,5,2,MORTGAGE,Source Verified,2,0,TX,7550.0,0,0
35000.0,11.99,120000.0,13.88,0.0,1.0,11.0,4748.0,12.2,21.0,19245.51,6188.25, 60 months,F,5,1,RENT,Verified,2,0,NJ,6089.0,0,0
35000.0,9.49,160000.0,12.5,0.0,1.0,14.0,11162.0,57.5,53.0,20133.68,21248.12, 60 months,B,5,1,MORTGAGE,Source Verified,3,0,IL,9741.0,0,0
35000.0,22.39,89000.0,18.99,0.0,0.0,9.0,27015.0,88.8,15.0,22790.56,28300.89, 60 months,E,5,2,MORTGAGE,Verified,3,2,NJ,6209.0,0,0
16000.0,9.17,45000.0,6.32,0.0,1.0,9.0,8885.0,24.3,31.0,0.0,17049.98, 36 months,B,5,2,OWN,Not Verified,3,1,FL,8827.0,2,0
25000.0,15.02,66000.0,1.21,0.0,1.0,25.0,28312.0,28.2,48.0,21570.7,5180.42, 36 months,C,5,1,MORTGAGE,Source Verified,0,0,MN,8858.0,0,0
7000.0,12.99,95000.0,25.38,0.0,0.0,11.0,2351.0,84.0,17.0,0.0,8370.584898000001, 36 months,C,5,2,RENT,Source Verified,2,0,NV,5054.0,1,0
10000.0,9.75,35000.0,18.31,0.0,0.0,11.0,11271.0,81.7,12.0,318.88,11241.67, 36 months,B,5,0,MORTGAGE,Verified,2,0,TX,4628.0,0,0
10000.0,12.74,105000.0,17.61,0.0,0.0,9.0,18681.0,60.0,27.0,0.0,10424.34002, 36 months,C,5,1,MORTGAGE,Verified,3,0,GA,7762.0,0,0
19000.0,14.49,51000.0,19.23,0.0,0.0,7.0,19133.0,52.1,11.0,0.0,21040.70915, 36 months,C,5,2,RENT,Source Verified,2,0,CO,7762.0,0,0
14400.0,21.85,51648.0,17.96,0.0,0.0,9.0,4366.0,14.9,10.0,12357.34,4854.71, 60 months,D,5,1,RENT,Not Verified,3,0,NY,3501.0,0,0
8000.0,18.25,32000.0,32.41,0.0,2.0,16.0,11243.0,64.2,28.0,0.0,10063.778909999999, 36 months,D,5,2,RENT,Verified,3,0,SC,4536.0,0,0
14000.0,7.84,60000.0,30.58,0.0,2.0,11.0,16881.0,10.6,44.0,13030.75,1401.8, 60 months,A,0,1,MORTGAGE,Not Verified,0,0,NY,12022.0,0,0
32000.0,11.22,90000.0,25.53,0.0,0.0,5.0,5179.0,71.9,14.0,0.0,6188.25, 36 months,B,5,1,MORTGAGE,Verified,1,0,VA,10714.0,0,0
4000.0,8.24,50000.0,18.31,0.0,2.0,24.0,2125.0,4.0,52.0,1211.62,3275.86, 36 months,B,5,1,RENT,Not Verified,3,0,NY,5723.0,0,0
16000.0,13.67,107000.0,13.82,0.0,0.0,11.0,15102.0,66.2,22.0,0.0,10323.66, 60 months,C,5,2,MORTGAGE,Not Verified,2,1,SC,5082.0,1,1
19075.0,11.99,62000.0,33.5,0.0,1.0,11.0,24723.0,23.7,22.0,8340.86,16183.89, 60 months,C,5,1,RENT,Not Verified,1,0,FL,6543.0,0,0
20000.0,11.99,66000.0,18.18,0.0,1.0,11.0,2342.0,25.5,24.0,0.0,9059.62, 60 months,E,5,2,MORTGAGE,Source Verified,3,0,MS,6484.0,0,1
6000.0,10.99,110000.0,17.78,0.0,0.0,15.0,11176.0,72.4,35.0,675.53,6322.46, 36 months,B,5,2,MORTGAGE,Not Verified,3,1,PA,8492.0,0,0
10000.0,8.08,71000.0,19.76,0.0,0.0,8.0,16032.0,31.4,16.0,7668.96,2869.17, 36 months,A,5,2,OWN,Not Verified,1,0,CA,4475.0,0,0
15000.0,18.45,66980.82,22.52,0.0,0.0,9.0,5745.0,67.6,40.0,0.0,16403.708759999998, 36 months,D,5,1,OWN,Verified,2,0,IN,8066.0,0,0
